30	0.015476815
31	0.01568584
32	0.016140294
33	0.017237366
34	0.018339756
35	0.019687576
36	0.021811363
37	0.026330139
38	0.032101425
39	0.031519347
40	0.024739752
41	0.021804409
42	0.020396868
43	0.019707619
44	0.019463825
45	0.019078909
46	0.019131268
47	0.020160847
48	0.022605738
49	0.024347882
50	0.021678831
51	0.01800638
52	0.015883411
53	0.014556453
54	0.013560416
55	0.012748861
56	0.012586877
57	0.013033151
58	0.014683667
59	0.015598303
60	0.013225404
61	0.011646062
62	0.010389461
63	0.009703075
64	0.009633127
65	0.009234712
66	0.008881702
67	0.008909927
68	0.009663397
69	0.010852096
70	0.010556353
71	0.008044377
72	0.007280681
73	0.006809046
74	0.006663833
75	0.006611475
76	0.006687967
77	0.007203779
78	0.008609684
79	0.010664751
80	0.010571488
81	0.007862759
82	0.005739789
83	0.005006772
84	0.004704484
85	0.004623901
86	0.004726573
87	0.004609175
88	0.005246066
89	0.006620883
90	0.007198462
91	0.007050795
92	0.005458772
93	0.004579724
94	0.00411627
95	0.004179673
96	0.003786985
97	0.00450364
98	0.006484669
99	0.005522175
100	0.00449955
101	0.0040905
102	0.00368145
103	0.003476925
104	0.0032724
105	0.003067875
106	0.00286335
107	0.002658825
108	0.0024543
109	0.002249775
110	0.00204525
111	0.00196344
112	0.00188163
113	0.00179982
114	0.00171801
115	0.0016362
116	0.00155439
117	0.00147258
118	0.00139077
119	0.00130896
120	0.00122715
121	0.00114534
122	0.00106353
123	0.00098172
124	0.00089991
125	0.0008181
127	0.0008181
129	0.0008181
131	0.0008181
133	0.0008181
135	0.0008181
137	0.0008181
139	0.0008181
141	0.0008181
143	0.0008181
145	0.0008181
147	0.0008181
149	0.0008181
151	0.0008181
153	0.0008181
155	0.0008181
157	0.0008181
159	0.0008181
161	0.0008181
163	0.0008181
165	0.0008181
167	0.0008181
169	0.0008181
171	0.0008181
173	0.0008181
175	0.0008181
177	0.0008181
179	0.0008181
181	0.0008181
183	0.0008181
185	0.0008181
187	0.0008181
189	0.0008181
191	0.0008181
193	0.0008181
195	0.0008181
197	0.0008181
199	0.0008181
201	0.0008181
203	0.0008181
205	0.0008181
207	0.0008181
209	0.0008181
211	0.0008181
213	0.0008181
215	0.0008181
217	0.0008181
219	0.0008181
221	0.0008181
223	0.0008181
225	0.0008181
227	0.0008181
229	0.0008181
231	0.0008181
233	0.0008181
235	0.0008181
237	0.0008181
239	0.0008181
241	0.0008181
243	0.0008181
245	0.0008181
247	0.0008181
249	0.0008181
251	0.0008181
253	0.0008181
255	0.0008181
257	0.0008181
259	0.0008181
261	0.0008181
263	0.0008181
265	0.0008181
267	0.0008181
269	0.0008181
271	0.0008181
273	0.0008181
275	0.0008181
277	0.0008181
279	0.0008181
281	0.0008181
283	0.0008181
285	0.0008181
287	0.0008181
289	0.0008181
291	0.0008181
293	0.0008181
295	0.0008181
297	0.0008181
299	0.0008181
301	0.0008181
303	0.0008181
